Tipo,Operación,Precio,Administración,Niveles,Habitaciones,Baños,Parqueaderos,Área Construida,Área Lote,Barrio,Estrato,Ciudad
,,,,,,,,,,,,
Casa,Arriendo,12000000.0,,0.0,15.0,5.0,0.0,401.0,0.0,Lago Gaitán,5.0,Bogotá
Casa,Arriendo,1200000.0,,2.0,3.0,3.0,1.0,56.0,56.0,VILLA DEL ROSARIO,3.0,Villa del rosario
Local,Arriendo,4400000.0,,1.0,0.0,2.0,0.0,90.0,90.0,LA SALLE,3.0,Cúcuta
Oficina,Arriendo,6000000.0,1500000.0,5.0,3.0,2.0,1.0,200.0,0.0,Lago Gaitán,4.0,Bogotá
Oficina,Arriendo,3000000.0,800000.0,3.0,1.0,1.0,1.0,100.0,0.0,Lago Gaitán,4.0,Bogotá
,,,,,,,,,,,,
Oficina,Arriendo,3000000.0,800000.0,3.0,1.0,1.0,1.0,100.0,0.0,Lago Gaitán,4.0,Bogotá
Apartaestudio,Venta,110000000.0,,0.0,1.0,1.0,0.0,32.0,32.0,LOS PATIOS,3.0,Los patios
Apartamento,Venta,300000000.0,637000.0,0.0,3.0,2.0,1.0,100.44,100.44,BARRIO BLANCO,4.0,Cúcuta
Oficina,Arriendo,9000000.0,1870000.0,2.0,0.0,3.0,2.0,174.0,174.0,UNICENTRO -USAQUEN,4.0,Bogotá
Casa,Arriendo,7000000.0,,1.0,3.0,3.0,3.0,223.0,0.0,SAN MARTIN,4.0,Bogotá
Casa-local,Arriendo,3500000.0,,0.0,4.0,4.0,2.0,185.0,185.0,La Ceiba,4.0,Cúcuta
Casa,Venta,160000000.0,140000.0,0.0,2.0,3.0,1.0,56.42,56.42,BOCONO,2.0,Cúcuta
Casa campestre,Venta,900000000.0,,1.0,4.0,5.0,5.0,0.0,5745.75,Villa Esperanza,2.0,Pamplonita
Apartamento,Venta,145000000.0,,3.0,3.0,2.0,0.0,65.7,0.0,Ciudadela,2.0,Pamplona
Local,Venta,308000000.0,,0.0,0.0,1.0,0.0,40.0,40.0,Las Ferias,3.0,Bogotá
Apartamento,Venta,171600000.0,,0.0,1.0,1.0,0.0,26.0,26.0,Las Ferias,3.0,Bogotá
,,,,,,,,,,,,
Casa,Venta,160000000.0,,0.0,3.0,2.0,1.0,90.0,90.0,"LOS PATIOS , ISCALIGUA",2.0,Cúcuta
,,,,,,,,,,,,
Lote,Venta,180000000.0,209000.0,0.0,0.0,0.0,0.0,0.0,238.0,Bocono Tennis Park,4.0,Villa del rosario
Casa,Venta,250000000.0,170000.0,2.0,3.0,3.0,1.0,64.9,64.9,SABANA DE LOS TRAPICHES,3.0,Villa del rosario
Oficina,Arriendo,1200000.0,,0.0,0.0,1.0,0.0,52.0,52.0,La Ceiba,4.0,Cúcuta
Apartamento,Venta,1200000000.0,1100000.0,0.0,2.0,4.0,2.0,149.94,149.94,Santa Bibiana,6.0,Bogotá
Apartamento,Arriendo,950000.0,,0.0,3.0,2.0,1.0,48.0,48.0,,4.0,Los patios
Apartamento,Venta,799990000.0,1240000.0,1.0,2.0,4.0,2.0,142.0,142.0,San Patricio-Usaquén,6.0,Bogotá
Casa,Venta,2200000000.0,1100000.0,2.0,5.0,6.0,2.0,332.0,847.0,Via al Portico Sector el Resumen,4.0,Cúcuta
Casa,Venta,980000000.0,600000.0,3.0,4.0,5.0,4.0,202.0,0.0,Niza,4.0,Bogotá
Apartamento,Venta,120000000.0,121000.0,0.0,3.0,1.0,0.0,44.4,44.4,Bocono,3.0,Cúcuta
Lote,Venta,4500000000.0,,0.0,0.0,0.0,0.0,0.0,318.0,Antiguo Country,6.0,Bogotá
Casa,Venta,155000000.0,,2.0,3.0,2.0,1.0,100.0,100.0,VILLA DEL ROSARIO - LA PALMITA,3.0,Villa del rosario
Casa,Venta,290000000.0,155000.0,2.0,3.0,3.0,1.0,64.9,64.9,TRAPICHES,3.0,Villa del rosario
Casa,Venta,1300000000.0,,2.0,8.0,9.0,2.0,420.0,210.0,La Ceiba,4.0,Cúcuta
Lote,Venta,33000000.0,,0.0,0.0,0.0,0.0,0.0,123.46,El Salado,3.0,Cúcuta
Lote,Venta,23000000.0,,0.0,0.0,0.0,0.0,0.0,90.0,El Salado,3.0,Cúcuta
,,520000000.0,,0.0,3.0,3.0,2.0,122.0,112.0,Villa Del Rosario,3.0,Villa del rosario
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Oficina,Venta,270000000.0,400000.0,0.0,0.0,1.0,2.0,27.0,27.0,Santa Barbara Central,6.0,Bogotá
Apartamento,Venta,235000000.0,190000.0,2.0,2.0,1.0,1.0,40.86,0.0,Chía,3.0,Chía
Apartamento,Venta,240000000.0,30000.0,4.0,3.0,2.0,0.0,116.0,0.0,centro,4.0,Pamplona
Apartaestudio,Arriendo,1300000.0,181500.0,0.0,1.0,1.0,0.0,28.0,0.0,Centro,3.0,Bogotá
Casa,Venta,1200000000.0,,1.0,5.0,3.0,0.0,250.0,250.0,La Playa,3.0,Cúcuta
,,,,,,,,,,,,
,,,,,,,,,,,,
Local,Arriendo,700000.0,,1.0,0.0,0.0,0.0,0.0,4.2,Centro,3.0,Cúcuta
Bodega,Venta,950000000.0,,0.0,0.0,1.0,0.0,250.0,250.0,Zona Industrial,3.0,Cúcuta
Casa,Venta,250000000.0,,0.0,3.0,2.0,1.0,293.0,127.5,Villa Del Rosario - Los Trapiches,3.0,Villa del rosario
Casa,Venta,450000000.0,380000.0,2.0,3.0,3.0,1.0,104.0,90.0,"Los Patios, La Floresta",5.0,Los patios
Apartamento,Arriendo,2400000.0,,1.0,3.0,2.0,0.0,0.0,45.0,Bocono,2.0,Cúcuta
Casalote,Venta,430000000.0,,1.0,3.0,2.0,1.0,864.0,864.0,Once De Noviembre,2.0,Los patios
Casa,Venta,270000000.0,200000.0,2.0,3.0,2.0,1.0,65.36,76.47,"Los Patios, La Sabana",3.0,Cúcuta
Apartamento,Venta,345850000.0,430000.0,0.0,3.0,2.0,2.0,100.68,100.68,San Eduardo,4.0,Cúcuta
Apartamento,Venta,2200000000.0,1566000.0,8.0,3.0,3.0,2.0,215.0,0.0,Los Rosales,6.0,Bogotá
Casa,Venta,650000000.0,,0.0,7.0,3.0,4.0,225.0,66.0,Bosa,2.0,Bogotá
Casa,Venta,380000000.0,,0.0,4.0,3.0,1.0,105.71,108.13,Quinta Oriental,3.0,Cúcuta
Casa,Venta,550000000.0,,0.0,1.0,1.0,1.0,447.0,300.0,Latino,3.0,Cúcuta
Casa,Venta,650000000.0,,0.0,1.0,1.0,1.0,300.0,300.0,Latino,3.0,Cúcuta
Oficina,Arriendo,12000000.0,,0.0,0.0,3.0,0.0,331.0,331.0,SALAZAR GOMEZ,3.0,Bogotá
Bodega,Arriendo,8800000.0,,0.0,0.0,3.0,0.0,128.0,128.0,SALAZAR GOMEZ,3.0,Bogotá
Oficina,Arriendo,4050000.0,,3.0,0.0,1.0,0.0,122.0,122.0,La Merced Norte,3.0,Bogotá
Apartamento,Arriendo/venta,1.340000024e+17,2843000.0,0.0,3.0,4.0,3.0,276.0,276.0,Santa Barbara Alta-Usaquén,6.0,Bogotá
Apartamento,Arriendo,1600000.0,,1.0,2.0,2.0,1.0,60.0,60.0,LA FLORESTA,4.0,Los patios
Local,Arriendo,12000000.0,,1.0,0.0,0.0,0.0,0.0,24.75,Quinta Vélez,6.0,Cúcuta
Casa,Venta,450000000.0,,0.0,3.0,3.0,2.0,118.92,118.92,Ceiba II,4.0,Cúcuta
Casa,Arriendo,1800000.0,,0.0,4.0,3.0,1.0,147.62,147.62,La Playa,5.0,Cúcuta
Apartamento,Venta,130000000.0,,0.0,3.0,2.0,0.0,88.53,88.53,EL LLANO,3.0,Cúcuta
Apartamento,Venta,312000000.0,272000.0,2.0,1.0,2.0,1.0,44.0,0.0,Puente Largo,5.0,Bogotá
Apartamento,Arriendo,700000.0,,1.0,3.0,2.0,0.0,150.0,150.0,EL LLANO,3.0,Cúcuta
Apartamento,Venta,600000000.0,649000.0,3.0,3.0,3.0,2.0,154.0,0.0,Los Andes-Barrios Unidos,4.0,Bogotá
Apartamento,Venta,1980000000.0,1762000.0,4.0,3.0,5.0,3.0,211.0,0.0,Los Rosales,6.0,Bogotá
Casa,Venta,370000000.0,,2.0,5.0,3.0,1.0,90.0,90.0,El Bosque,3.0,Cúcuta
Oficina,Venta,80000000.0,201000.0,1.0,0.0,1.0,0.0,34.0,34.0,La Candelaria,4.0,Bogotá
Casa,Venta,500000000.0,414000.0,0.0,3.0,3.0,2.0,127.0,0.0,,3.0,Mosquera
Casa,Venta,820000000.0,530000.0,0.0,3.0,3.0,5.0,210.0,570.0,Villa Antigua,5.0,Villa del rosario
Local,Arriendo,4500000.0,,0.0,0.0,1.0,0.0,0.0,264.0,La Merced,2.0,Cúcuta
Apartamento,Arriendo,1250000.0,,1.0,3.0,2.0,1.0,87.0,87.0,Niza,4.0,Cúcuta
,,,,,,,,79.88,79.88,CENTRO,4.0,Cúcuta
,,,,,,,,,,,,
,,,,,,,,,,,,
Lote,Venta,860000000.0,,1.0,0.0,0.0,0.0,10.0,220.0,Cedritos-Usaquén,4.0,Bogotá
Casa,Venta,280000000.0,255000.0,0.0,3.0,3.0,1.0,86.95,62.4,"Bocono, Natura",4.0,Cúcuta
Apartamento,Venta,170000000.0,233200.0,0.0,3.0,1.0,0.0,75.05,75.05,"Av. Libertadores, Gratamira",3.0,Cúcuta
Finca,Venta,5500000000.0,,1.0,6.0,8.0,15.0,800.0,116000.0,Vereda San Juan,5.0,La vega
Apartamento,Venta,220000000.0,,0.0,3.0,2.0,1.0,57.78,57.78,Prados Del Este - Urb Pamplonita,3.0,Cúcuta
,,,,,,,,,,,,
Apartamento,Venta,320000000.0,170000.0,1.0,2.0,2.0,0.0,63.0,0.0,Galerías,4.0,Bogotá
Oficina,Venta,800000000.0,,0.0,0.0,2.0,0.0,215.0,215.0,Barrio Blanco,7.0,Cúcuta
Casa,Venta,480000000.0,,0.0,4.0,3.0,2.0,178.6,178.6,Quinta Bosch,4.0,Cúcuta
Oficina,Arriendo,15200000.0,3182000.0,0.0,0.0,0.0,3.0,160.0,160.0,SANTA BARBARA,6.0,Bogotá
Local,Arriendo,22500000.0,6882000.0,3.0,1.0,2.0,50.0,290.0,0.0,El Tabor,5.0,Barranquilla
Apartamento,Venta,7500000000.0,2200000.0,4.0,6.0,6.0,6.0,450.0,0.0,Chiconavarra,6.0,Bogotá
Apartamento,Venta,180000000.0,,0.0,3.0,3.0,1.0,92.0,92.0,Av. Libertadores Gratamira,3.0,Cúcuta
Oficina,Arriendo,18000000.0,3788561.0,8.0,0.0,3.0,6.0,296.0,0.0,Chico Norte II,6.0,Bogotá
Consultorio,Venta,185000000.0,704000.0,6.0,1.0,0.0,0.0,24.0,0.0,Marly,4.0,Bogotá
Apartamento,Venta,94000000.0,75000.0,0.0,2.0,1.0,0.0,43.63,43.63,ANILLO VIAL OCCIDENTAL,1.0,Cúcuta
Casa,Venta,320000000.0,184000.0,1.0,3.0,2.0,1.0,112.0,112.0,Prados del Este,4.0,Cúcuta
Casa,Arriendo,3300000.0,,2.0,4.0,6.0,3.0,205.0,100.0,Av. Libertadores,5.0,Cúcuta
Bodega,Arriendo/venta,4.200000064e+17,,0.0,0.0,15.0,7.0,2761.0,923.0,Puente Aranda,4.0,Bogotá
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Local,Arriendo,850000.0,,1.0,0.0,1.0,0.0,18.0,18.0,El Contento,3.0,Cúcuta
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Local,Arriendo,1300000.0,,1.0,0.0,1.0,0.0,33.0,33.0,Latino,4.0,Cúcuta
,,,,,,,,,,,,
Casa,Venta,1200000000.0,,0.0,3.0,2.0,1.0,157.0,0.0,Santa Bárbara,6.0,Bogotá
,,,,,,,,,,,,
Local,Arriendo,3200000.0,,1.0,0.0,1.0,0.0,36.0,36.0,Caobos,4.0,Cúcuta
Local,Arriendo,2200000.0,,1.0,0.0,1.0,0.0,30.0,30.0,Caobos,4.0,Cúcuta
,,,,,,,,,,,,
Apartaestudio,Venta,195000000.0,280000.0,0.0,1.0,1.0,0.0,60.0,60.0,Caobos,4.0,Cúcuta
Casalote,Venta,2100000000.0,,1.0,0.0,0.0,0.0,270.0,270.0,Chapinero Central,4.0,Bogotá
Casa,Venta,630000000.0,,0.0,8.0,5.0,0.0,197.1,197.1,Los Acacios,4.0,Cúcuta
Casa,Venta,350000000.0,,0.0,6.0,4.0,1.0,119.0,119.0,Guaimaral,4.0,Cúcuta
Casa,Venta,300000000.0,,2.0,6.0,3.0,1.0,104.1,104.1,Urbanización Alameda,3.0,Cúcuta
Casa,Venta,330000000.0,,2.0,4.0,4.0,1.0,66.0,66.0,Bocono,3.0,Cúcuta
Casa,Venta,640000000.0,,3.0,6.0,4.0,2.0,108.0,108.0,Ceiba II,4.0,Cúcuta
Casa,Venta,210000000.0,,1.0,2.0,1.0,1.0,84.0,84.0,La Cordialidad,2.0,Los patios
Oficina,Venta,75000000.0,70000.0,0.0,0.0,1.0,0.0,16.0,16.0,Colsag,4.0,Cúcuta
Apartamento,Venta,440000000.0,370000.0,1.0,3.0,2.0,1.0,68.0,68.0,Portales Del Norte,4.0,Bogotá
Oficina,Venta,349000000.0,423000.0,2.0,0.0,2.0,1.0,53.0,0.0,El Lago,4.0,Bogotá
Oficina,Venta,247000000.0,326000.0,0.0,0.0,1.0,0.0,32.0,0.0,UNICENTRO,5.0,Bogotá
Casa,Venta,330000000.0,354000.0,2.0,3.0,4.0,1.0,88.0,88.0,San Luis,3.0,Cúcuta
Casa,Venta,595000000.0,398000.0,2.0,3.0,4.0,2.0,139.0,148.0,Santa Rita,4.0,Chía
Bodega,Arriendo,6000000.0,,1.0,0.0,2.0,1.0,390.0,390.0,La Insula,3.0,Cúcuta
Casa,Arriendo,25000000.0,,2.0,1.0,2.0,3.0,1120.0,560.0,Alcázares Norte,3.0,Bogotá
Casa,Venta,260000000.0,174000.0,2.0,3.0,3.0,1.0,71.77,64.82,Lomitas,3.0,Villa del rosario
Casa,Venta,220000000.0,50000.0,0.0,3.0,1.0,1.0,99.0,99.0,Bocono,3.0,Cúcuta
Bodega,Venta,500000000.0,,0.0,0.0,0.0,0.0,350.0,350.0,El Salado,3.0,Cúcuta
Casa,Venta,415000000.0,,0.0,3.0,6.0,1.0,270.0,90.0,Urbanización Villa Celina,3.0,Los patios
Casa,Venta,3500000000.0,,0.0,4.0,3.0,4.0,454.0,1644.0,El Triunfo,5.0,Honda
Apartaestudio,Arriendo,1400000.0,,0.0,1.0,1.0,0.0,15.0,15.0,Rionegro,3.0,Bogotá
Local,Arriendo,3500000.0,,1.0,0.0,1.0,0.0,76.0,76.0,El Llano,3.0,Cúcuta
Casa,Venta,1250000000.0,,2.0,4.0,3.0,2.0,253.55,462.4,La Riviera,5.0,Cúcuta
Apartamento,Venta,1250000000.0,663400.0,5.0,3.0,4.0,2.0,134.0,0.0,San José De Bavaria,5.0,Bogotá
Local,Arriendo,4000000.0,,1.0,0.0,1.0,0.0,38.0,38.0,Caobos,5.0,Cúcuta
Local,Arriendo,3500000.0,,1.0,0.0,1.0,0.0,50.0,50.0,Caobos,5.0,Cúcuta
Oficina,Arriendo/venta,5.00000013e+16,1845000.0,7.0,0.0,0.0,3.0,56.68,56.68,Mirandela,5.0,Bogotá
,,,,,,,,,,,,
,,,,,,,,,,,,
Apartamento,Venta,780000000.0,710000.0,0.0,4.0,3.0,1.0,93.5,0.0,Nicolás De Federmán,5.0,Bogotá
Casa,Venta,240000000.0,,0.0,3.0,1.0,0.0,92.16,92.16,Zulima,3.0,Cúcuta
Casa,Venta,1100000000.0,950000.0,1.0,3.0,4.0,2.0,216.69,693.0,Bocono,6.0,Cúcuta
Apartamento,Venta,305000000.0,234000.0,0.0,2.0,2.0,0.0,58.0,0.0,La Calera,3.0,La calera
Casa,Venta,1250000000.0,,0.0,13.0,8.0,2.0,513.6,513.6,GALAN,3.0,Bogotá
Casa,Venta,370000000.0,,0.0,6.0,2.0,2.0,90.0,90.0,Tasajero,3.0,Cúcuta
Bodega,Venta,550000000.0,,1.0,0.0,2.0,0.0,149.5,120.0,Puente Aranda,3.0,Bogotá
Apartaestudio,Venta,140000000.0,352000.0,0.0,1.0,1.0,1.0,42.64,42.64,Colsag,4.0,Cúcuta
Casa,Venta,340000000.0,,2.0,3.0,3.0,2.0,130.0,100.0,Villa Del Rosario - Trapiches,3.0,Villa del rosario
Casa,Venta,850000000.0,,0.0,4.0,3.0,2.0,200.7,161.0,Mandalay I Sector,4.0,Bogotá
Oficina,Arriendo,1700000.0,442800.0,10.0,0.0,2.0,0.0,120.0,120.0,CENTRO,3.0,Bogotá
Casa,Venta,270000000.0,261000.0,0.0,3.0,3.0,1.0,86.95,62.4,ANILLO VIAL -BOCONO,4.0,Cúcuta
Casa,Venta,330000000.0,,2.0,5.0,5.0,1.0,183.0,90.0,San Luis,3.0,Cúcuta
Oficina,Arriendo,3000000.0,720000.0,0.0,0.0,0.0,1.0,50.0,0.0,PUENTE LARGO,6.0,Bogotá
Apartamento,Venta,1550000000.0,2313000.0,3.0,3.0,5.0,2.0,303.0,303.0,Suba,6.0,Bogotá
Lote,Venta,2000000000.0,,0.0,0.0,0.0,0.0,600.0,1007.0,Chía-Variante,2.0,Chía
Lote,Venta,130000000.0,,0.0,0.0,0.0,0.0,0.0,900.0,centro,2.0,Aquitania
Casa,Arriendo,6500000.0,,1.0,3.0,5.0,2.0,693.0,693.0,Bocono,6.0,Cúcuta
Casa,Venta,195000000.0,150000.0,2.0,3.0,3.0,1.0,53.48,53.48,Villa Del Rosario,3.0,Cúcuta
Casalote,Venta,600000000.0,,1.0,3.0,2.0,1.0,100.0,500.0,Once De Noviembre,2.0,Los patios
Apartamento,Venta,170000000.0,200000.0,0.0,3.0,2.0,1.0,55.11,55.11,Garcia Herreros,3.0,Cúcuta
Apartamento,Venta,170000000.0,165000.0,0.0,2.0,2.0,0.0,55.11,55.11,Garcia Herreros,3.0,Cúcuta
Casa,Venta,1100000000.0,,0.0,5.0,2.0,1.0,235.0,157.0,José Joaquín Vargas,4.0,Bogotá
Casa,Venta,420000000.0,354000.0,2.0,3.0,4.0,2.0,101.95,101.95,San Luis,3.0,Cúcuta
Apartamento,Arriendo,2100000.0,389000.0,1.0,2.0,2.0,2.0,70.0,70.0,Urbanización Bella Vista,4.0,Los patios
Apartamento,Venta,230000000.0,241000.0,2.0,1.0,1.0,0.0,25.55,0.0,Galerías,3.0,Bogotá
Oficina,Arriendo,23000000.0,6960000.0,10.0,0.0,5.0,5.0,456.0,456.0,Quinta Camacho,5.0,Bogotá
Local,Venta,150000000.0,676500.0,0.0,0.0,1.0,0.0,36.24,36.24,Centro,4.0,Cúcuta
Apartaestudio,Arriendo,1300000.0,,2.0,1.0,2.0,1.0,34.29,34.29,La Playa,3.0,Cúcuta
Local,Arriendo,3292000.0,708000.0,3.0,0.0,0.0,0.0,13.89,0.0,La Colina Campestre,6.0,Bogotá
Local,Arriendo,3292000.0,708000.0,3.0,0.0,0.0,0.0,13.88,0.0,La Colina Campestre,6.0,Bogotá
Oficina,Arriendo,600000.0,643000.0,0.0,0.0,0.0,0.0,20.0,0.0,Las Nieves,4.0,Bogotá
Apartamento,Venta,1599900000.0,1600000.0,1.0,3.0,3.0,2.0,165.0,165.0,Chico Reservado,6.0,Bogotá
Casa,Venta,898000000.0,,2.0,5.0,4.0,2.0,246.0,199.0,Campín,4.0,Bogotá
,,,,,7.0,3.0,1.0,185.0,125.0,Bonanza,3.0,Bogotá
,,,,,,,,,,,,
Apartamento,Venta,140000000.0,193000.0,0.0,3.0,1.0,2.0,50.0,50.0,Trapiches,3.0,Villa del rosario
Local,Arriendo,8800000.0,,2.0,0.0,4.0,0.0,200.0,200.0,Centro,3.0,Cúcuta
Apartamento,Venta,190000000.0,225000.0,0.0,3.0,2.0,1.0,53.0,53.0,Av. Libertadores,3.0,Cúcuta
Casa,Venta,1650000000.0,,0.0,8.0,6.0,2.0,480.0,300.0,Normandía,4.0,Bogotá
Casa,Venta,310000000.0,,0.0,3.0,3.0,1.0,90.0,90.0,Tasajero,3.0,Cúcuta
Oficina,Arriendo,4900000.0,781000.0,2.0,0.0,1.0,2.0,100.0,0.0,Cedritos-Usaquén,4.0,Bogotá
,,,,,,,,,,,,
Apartamento,Venta,295000000.0,,3.0,3.0,2.0,0.0,60.0,107.0,Chía,4.0,Chía
,,,,,,,,,,,4.0,Puerto colombia
Casa,Venta,800000000.0,,0.0,7.0,4.0,1.0,197.0,257.0,El Llano,3.0,Cúcuta
Casa,Venta,980000000.0,140000.0,2.0,3.0,4.0,2.0,132.0,0.0,Bella vista occidental,3.0,Bogotá
Apartamento,Arriendo,1100000.0,,1.0,2.0,2.0,1.0,84.0,84.0,Niza,4.0,Cúcuta
Casa,Venta,450000000.0,91500.0,0.0,3.0,4.0,2.0,78.5,79.5,Quinta Oriental,4.0,Cúcuta
Casa,Venta,1200000000.0,830000.0,3.0,3.0,3.0,5.0,350.0,220.0,Variante La Floresta,2.0,Cúcuta
Casa,Venta,180000000.0,,0.0,5.0,1.0,1.0,197.0,225.0,San Miguel,3.0,Cúcuta
Apartamento,Venta,300000000.0,250000.0,0.0,3.0,2.0,1.0,94.4,94.4,La Playa,4.0,Cúcuta
Local,Arriendo,4600000.0,,0.0,0.0,3.0,0.0,200.0,200.0,Caobos,5.0,Cúcuta
Casa campestre,Arriendo,6000000.0,1100000.0,0.0,3.0,4.0,5.0,200.0,1.1,COGUA,2.0,Cogua
Casa,Venta,150000000.0,136600.0,0.0,2.0,2.0,2.0,99.8,99.8,VILLA DEL ROSARIO,4.0,Villa del rosario
Lote,Venta,200000000.0,,0.0,0.0,0.0,0.0,124.875,344.45,VILLA DEL ROSARIO,3.0,Villa del rosario
Casa,Venta,800000000.0,,0.0,3.0,3.0,0.0,130.0,128.0,Muequeta,3.0,Bogotá
Oficina,Arriendo,3000000.0,,0.0,0.0,0.0,0.0,75.0,75.0,Chía,4.0,Chía
Casa,Venta,620000000.0,,0.0,3.0,3.0,2.0,257.0,112.83,Zulima,3.0,Cúcuta
Apartamento,Venta,140000000.0,110000.0,0.0,3.0,1.0,0.0,46.11,46.11,Bocono,3.0,Cúcuta
Casa,Venta,325000000.0,320000.0,2.0,3.0,2.0,2.0,78.37,90.0,Villa Del Rosario - Lomitas,5.0,Villa del rosario
Casa,Venta,750000000.0,,3.0,5.0,4.0,2.0,126.75,126.75,Niza,3.0,Cúcuta
Lote,Venta,680000000.0,,0.0,0.0,0.0,0.0,0.0,438.0,Barrio Blanco,5.0,Cúcuta
Local,Arriendo,6000000.0,,2.0,0.0,3.0,0.0,330.0,300.0,Centro,3.0,Cúcuta
Oficina,Arriendo,2300000.0,600000.0,4.0,1.0,0.0,1.0,33.0,0.0,Santa Barbara-Usaquén,5.0,Bogotá
Casa,Arriendo,2800000.0,,0.0,3.0,4.0,2.0,180.0,102.0,Av. Libertadores,5.0,Cúcuta
Casa,Arriendo,7500000.0,,0.0,12.0,3.0,0.0,220.0,0.0,La Colina Campestre,4.0,Bogotá
Apartamento,Venta,310000000.0,368000.0,0.0,3.0,2.0,1.0,66.0,66.0,El Verbenal-Usaquén,3.0,Bogotá
Casa,Arriendo,6000000.0,,2.0,3.0,4.0,0.0,360.0,360.0,La Riviera,4.0,Cúcuta
Apartamento,Venta,520000000.0,,2.0,2.0,1.0,1.0,96.29,0.0,Gran América,4.0,Bogotá
Local,Venta,750000000.0,,0.0,0.0,4.0,0.0,117.0,168.0,Quinta Oriental,3.0,Cúcuta
Apartamento,Arriendo,2000000.0,500000.0,3.0,1.0,2.0,1.0,37.37,0.0,Batán,5.0,Bogotá
Casa,Venta,1200000000.0,,1.0,3.0,5.0,3.0,342.0,342.0,CAOBOS,5.0,Cúcuta
Lote,Venta,130000000.0,,0.0,0.0,0.0,0.0,0.0,750.0,Corregimiento La Garita,3.0,Los patios
Casa,Venta,200000000.0,,2.0,3.0,2.0,1.0,65.51,64.8,Villa Del Rosario,3.0,Villa del rosario
Oficina,Arriendo/venta,1607000200000000.0,510000.0,8.0,0.0,0.0,0.0,66.0,66.0,La Capuchina - Las nieves - Centro,3.0,Bogotá
Casa,Venta,1680000000.0,491000.0,2.0,5.0,6.0,3.0,416.0,525.0,Bocono,4.0,Cúcuta
Local,Arriendo,12500000.0,,0.0,0.0,0.0,0.0,0.0,130.0,La Playa,3.0,Cúcuta
,,,,,,,,84.0,84.0,PRADOS DEL ESTE,3.0,Cúcuta
Oficina,Arriendo,1200000.0,70000.0,1.0,0.0,0.0,0.0,15.0,15.0,CENTRO,3.0,Cúcuta
Casalote,Venta,3500000000.0,,0.0,1.0,1.0,0.0,2120.0,2120.0,Quinta Oriental,4.0,Cúcuta
Oficina,Arriendo,9500000.0,,1.0,0.0,2.0,1.0,0.0,160.0,El Contento,3.0,Cúcuta
Consultorio,Venta,200000000.0,789000.0,2.0,0.0,1.0,1.0,23.0,0.0,Chico Norte,5.0,Bogotá
Apartamento,Arriendo,1350000.0,,0.0,3.0,2.0,1.0,100.0,100.0,La Riviera,4.0,Cúcuta
Oficina,Arriendo/venta,1036000130000000.0,327000.0,8.0,0.0,0.0,0.0,42.0,42.0,La Capuchina - Las nieves - Centro,3.0,Bogotá
Comercial (casa para comercio),Venta,1850000000.0,,0.0,4.0,3.0,8.0,500.0,3000.0,Chía,4.0,Chía
Oficina,Arriendo/venta,1992000290000000.0,630811.0,8.0,1.0,1.0,0.0,81.0,81.0,La Capuchina - las nieves - centro,3.0,Bogotá
Consultorio,Venta,115000000.0,254000.0,0.0,0.0,1.0,0.0,23.31,0.0,Siete De Agosto,3.0,Bogotá
Apartamento,Venta,450000000.0,743000.0,3.0,1.0,2.0,2.0,76.0,0.0,Santa Barbara Occidental-Usaquén,6.0,Bogotá
,,,,,,,,,,,,
Bodega,Venta,260000000.0,,0.0,0.0,0.0,0.0,352.0,352.0,San Luis,3.0,Cúcuta
Casa,Venta,160000000.0,,0.0,1.0,2.0,0.0,134.0,120.0,El Contento,3.0,Cúcuta
Casa,Venta,270000000.0,,2.0,3.0,3.0,1.0,142.0,77.71,La Cabrera,3.0,Cúcuta
Apartamento,Venta,100000000.0,70000.0,0.0,3.0,1.0,0.0,43.63,43.63,ANILLO VIAL,1.0,Cúcuta
Casa,Venta,460000000.0,284000.0,2.0,3.0,3.0,1.0,104.7,92.0,Villa Del Rosario - San Pedro,4.0,Villa del rosario
Casa,Venta,260000000.0,115000.0,0.0,3.0,3.0,1.0,54.03,40.32,Lomitas,3.0,Villa del rosario
Oficina,Arriendo,3400000.0,711100.0,2.0,3.0,2.0,2.0,80.0,0.0,La Cabrera,6.0,Bogotá
Local,Arriendo,800000.0,,1.0,0.0,1.0,0.0,0.0,24.0,Carora,3.0,Cúcuta
Apartamento,Venta,250000000.0,385000.0,0.0,4.0,4.0,1.0,89.0,119.0,Barrio Blanco,4.0,Cúcuta
Local,Arriendo,700000.0,,1.0,0.0,1.0,0.0,0.0,28.0,Carora,3.0,Cúcuta
Apartamento,Arriendo/venta,1.600000031e+17,2698000.0,5.0,3.0,5.0,3.0,299.0,0.0,Chico Norte,6.0,Bogotá
Casalote,Venta,223000000.0,,0.0,6.0,3.0,0.0,308.0,308.0,Sevilla,2.0,Cúcuta
Oficina,Venta,200000000.0,421039.0,6.0,0.0,1.0,1.0,31.82,31.82,Chico Norte,6.0,Bogotá
Apartamento,Venta,250000000.0,276000.0,1.0,3.0,2.0,1.0,57.07,57.07,Prados del Este,3.0,Cúcuta
